relName,className,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,totalChangedsloc,NA,NAIMP,NM,NMIMP,NumPara,SLOC,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,SIX,SP,SPA,SPD,CAMC,Co,DCd,DCi,ICH,LCC,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,NHD,NewCo,NewLCOM5,OCC,PCC,SNHD,TCC,ACAIC,ACMIC,AMMIC,CBI,CBO,DAC,DCAEC,DCMEC,DMMEC,FCAEC,FCMEC,FMMEC,ICP,IFCAIC,IFCMIC,IFMMIC,IHICP,MPC,NIHICP,OCAEC,OCAIC,OCMEC,OCMIC,OMMEC,OMMIC,RFC,bug
main/java/org/osgi/util/converter/AbstractCollectionDelegate.java,org.osgi.util.converter.AbstractCollectionDelegate,98,98,0,0,0,0,0,0,19,19,20,98,57,0,1,0,0,0,0,19,0,0,0,2,2,0,0,2,0,2,0.166666666666667,-0.104575163398693,0.00584795321637427,0.00584795321637427,4,0,171,171,19,17,undefined,0.721247563352827,0.0116959064327485,undefined,0,0,-0.799999999999999,0,0,0,0,746.3982972353509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,19,0
main/java/org/osgi/util/converter/AbstractSpecifying.java,org.osgi.util.converter.AbstractSpecifying,67,67,0,0,0,0,10,10,10,10,3,67,45,0,1,0,0,0,0,10,0,0,0,2,2,0,0,0,0,0,0.15,0.0555555555555556,1,1,9,0.0555555555555556,43,41,8,1,0.955555555555555,0.722222222222222,0.244444444444444,0.14,0.111111111111111,0,0,0.0555555555555556,0,0,0,354.186364731457,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,10,0
main/java/org/osgi/util/converter/ArrayDelegate.java,org.osgi.util.converter.ArrayDelegate,28,28,0,0,0,0,1,1,24,5,2,28,17,1,0,1,0,0,0,5,19,0,1,0,0,1,0,1,1,0,0.2,0.5,1,1,3,1,4,0,2,1,0.25,0.6,0.7,0.8,1,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24,0
main/java/org/osgi/util/converter/CollectionDelegate.java,org.osgi.util.converter.CollectionDelegate,27,27,0,0,0,0,1,1,24,5,2,27,15,1,0,1,0,0,0,5,19,0,1,0,0,1,0,1,1,0,0.2,0.5,1,1,1,1,4,0,2,1,0.25,0.6,0.7,0.8,1,1,0,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,24,0
main/java/org/osgi/util/converter/CollectionSetDelegate.java,org.osgi.util.converter.CollectionSetDelegate,78,78,0,0,0,0,1,1,18,18,10,78,43,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.0588235294117647,0.3,0.3,3,0.3,132,111,12,8,0.647058823529412,0.801307189542484,0.163398692810458,0.388888888888889,0.588235294117647,0.588235294117647,-0.199999999999995,0.3,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0,18,0
main/java/org/osgi/util/converter/ConversionException.java,org.osgi.util.converter.ConversionException,9,9,0,0,0,0,1,1,2,2,3,9,6,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0.75,0,undefined,undefined,0,undefined,1,1,2,2,2,0.5,0,0,0,0,0,undefined,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,0,2,0
main/java/org/osgi/util/converter/ConverterBuilderImpl.java,org.osgi.util.converter.ConverterBuilderImpl,55,55,0,0,0,0,4,4,7,7,7,55,38,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,1,6,1,17,13,3,1,0.833333333333333,0.595238095238095,0.285714285714286,0.285714285714286,1,0.166666666666667,-0.333333333333332,0.5,0,0,0,0.0,4,3,0,0,0,0,0,0,5,0,0,0,0,1,5,0,3,1,3,2,1,8,0
test/java/org/osgi/util/converter/ConverterBuilderTest.java,org.osgi.util.converter.ConverterBuilderTest,169,169,0,0,0,0,1,1,12,12,1,169,115,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.309090909090909,0.424242424242424,0.424242424242424,0,0.424242424242424,38,10,5,5,0.363636363636364,0.833333333333333,0.424242424242424,0.666666666666667,0.636363636363636,0.545454545454545,0,0.424242424242424,0,0,0,0.0,6,0,0,0,0,0,0,0,21,0,0,0,0,6,21,0,0,0,1,0,6,15,0
test/java/org/osgi/util/converter/ConverterCollectionsTest.java,org.osgi.util.converter.ConverterCollectionsTest,407,407,0,0,0,0,0,0,26,26,0,407,293,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,undef,-0.0833333333333333,0,0,0,0,325,325,26,26,undefined,undef,0,undefined,0,0,undef,0,0,0,0,0.0,4,0,0,0,0,0,0,0,28,0,0,0,0,28,28,0,0,0,0,0,28,27,0
test/java/org/osgi/util/converter/ConverterFunctionTest.java,org.osgi.util.converter.ConverterFunctionTest,35,35,0,0,0,0,0,0,3,3,0,35,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,undef,-2,0,0,0,0,3,3,3,3,undefined,undef,0,undefined,0,0,undef,0,0,0,0,0.0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,3,4,0
